id;periodo;temperatura_minima;temperatura_media;temperatura_maxima;humedad;velocidad_viento;velocidad_max_viento;barometro;mm_lluvia;radiacion_solar;sonda;direccion_viento
475168;2017-08-10;6.3;11.8;2.2;57.3;0.1;14.5;977.6;0.0;2301.0;122;
475169;2017-08-11;4.7;10.6;0.7;62.6;0.5;20.9;981.7;0.0;2233.0;122;
475170;2017-08-12;3.1;7.9;-0.6;61.2;0.1;11.3;978.8;0.0;1855.0;122;
475171;2017-08-13;3.0;9.9;-0.4;70.8;0.9;24.1;960.0;0.0;2244.0;122;
475172;2017-08-14;3.0;7.4;-0.8;62.0;1.1;29.0;966.7;0.0;2368.0;122;
475173;2017-08-15;5.6;9.9;1.3;44.8;1.3;27.4;977.6;0.0;2456.0;122;
475174;2017-08-16;6.6;12.1;2.7;53.2;1.5;35.4;973.6;0.0;2239.0;122;
475175;2017-08-17;3.1;5.7;-1.1;43.3;0.1;17.7;976.6;0.0;2214.0;122;
475176;2017-08-18;1.0;3.7;-0.3;86.2;0.0;17.7;963.4;8.6;814.0;122;
475177;2017-08-19;0.8;5.7;-2.8;70.3;0.2;16.1;975.1;5.2;2784.0;122;
475178;2017-08-20;5.9;9.2;-1.8;60.8;2.1;29.0;966.3;0.0;1086.0;122;
475179;2017-08-21;8.1;12.4;5.4;70.3;0.7;29.0;948.8;7.8;1313.0;122;
475180;2017-08-22;3.3;8.2;0.1;75.3;1.3;33.8;944.2;1.2;1692.0;122;
475181;2017-08-23;3.3;8.7;-0.6;63.3;0.1;16.1;962.1;0.8;2237.0;122;
475182;2017-08-24;3.1;7.8;-0.3;59.0;1.8;33.8;962.1;0.0;2931.0;122;
475183;2017-08-25;3.5;8.8;-1.1;60.4;0.0;8.0;974.0;0.0;2249.0;122;
475184;2017-08-26;5.4;11.1;0.8;68.5;0.3;20.9;974.8;0.0;2636.0;122;
475185;2017-08-27;3.3;8.3;-1.6;74.3;0.2;9.7;986.4;0.0;2986.0;122;
475186;2017-08-28;5.4;12.2;-0.7;57.1;0.8;25.7;985.8;0.0;2593.0;122;
475187;2017-08-29;7.3;11.6;3.1;49.3;1.1;22.5;988.7;0.0;1208.0;122;
475188;2017-08-30;4.4;9.7;0.4;62.0;0.0;11.3;980.2;0.0;1189.0;122;
475189;2017-08-31;6.4;12.9;0.1;58.5;0.6;19.3;971.6;0.0;3064.0;122;
475190;2017-09-01;5.1;9.7;0.7;63.5;0.3;20.9;970.7;0.0;1605.0;122;
475191;2017-09-02;5.5;10.1;0.5;48.1;1.5;32.2;978.9;0.0;3028.0;122;
475192;2017-09-03;5.9;12.1;-0.6;44.5;1.6;32.2;989.7;0.0;3383.0;122;
475193;2017-09-04;6.1;10.6;0.9;50.2;0.1;9.7;988.2;0.0;2507.0;122;
475194;2017-09-05;6.9;12.4;0.4;44.7;2.1;30.6;978.0;0.0;3117.0;122;
475195;2017-09-06;3.0;6.4;0.2;52.7;0.1;14.5;982.0;0.0;1910.0;122;
475196;2017-09-07;7.5;11.7;1.9;43.4;1.6;27.4;971.6;0.0;3644.0;122;
475197;2017-09-08;3.7;8.1;-0.4;48.6;1.2;17.7;990.9;0.0;3746.0;122;
475198;2017-09-09;3.9;11.4;-2.7;49.3;1.0;22.5;985.3;0.0;2892.0;122;
475199;2017-09-10;7.4;14.3;1.7;50.7;2.1;25.7;981.4;0.0;3610.0;122;
475200;2017-09-11;9.3;13.8;4.3;41.8;2.2;33.8;982.7;0.0;3538.0;122;
475201;2017-09-12;8.1;11.8;5.3;60.8;2.7;33.8;968.5;0.6;3057.0;122;
475202;2017-09-13;4.2;7.8;1.3;52.6;2.5;33.8;973.6;0.4;2915.0;122;
475203;2017-09-14;6.1;9.7;2.4;55.0;5.0;41.8;980.9;0.0;4150.0;122;
475204;2017-09-15;7.5;11.7;4.9;56.3;3.0;41.8;976.7;3.0;2583.0;122;
475205;2017-09-16;7.5;11.1;4.6;73.8;3.3;32.2;978.1;9.6;1964.0;122;
475206;2017-09-17;9.3;12.7;6.3;62.0;5.9;32.2;974.7;0.6;4236.0;122;
475207;2017-09-18;8.9;14.3;3.3;60.0;1.2;22.5;976.1;0.0;2809.0;122;
475208;2017-09-19;8.5;14.1;4.8;59.8;1.1;19.3;980.7;0.0;3876.0;122;
475209;2017-09-20;8.7;14.6;4.2;43.4;1.4;29.0;980.2;0.0;3714.0;122;
475210;2017-09-21;12.1;17.0;9.2;44.7;2.1;33.8;978.0;0.0;4379.0;122;
475211;2017-09-22;10.0;16.2;3.9;53.5;0.9;20.9;983.7;0.0;3804.0;122;
475212;2017-09-23;11.0;18.2;5.7;51.1;0.7;24.1;967.7;0.0;3096.0;122;
475213;2017-09-24;5.5;10.6;0.5;59.9;2.9;40.2;969.8;0.0;4306.0;122;
475214;2017-09-25;5.0;10.8;0.3;52.1;0.9;45.1;991.0;0.0;4825.0;122;
475215;2017-09-26;6.8;10.6;2.6;42.0;3.5;32.2;992.3;0.0;4521.0;122;
475216;2017-09-27;9.6;16.1;3.3;45.2;1.2;27.4;986.8;0.0;3678.0;122;
475217;2017-09-28;10.4;16.6;5.2;55.0;0.6;16.1;982.1;0.0;3649.0;122;
475218;2017-09-29;8.8;11.4;6.6;78.4;0.0;16.1;977.9;4.4;1436.0;122;
475219;2017-09-30;6.1;8.3;4.0;83.1;1.2;22.5;977.8;3.0;2428.0;122;
475220;2017-10-01;5.9;10.4;2.8;80.5;0.3;11.3;975.5;0.2;4106.0;122;
475221;2017-10-02;8.1;11.8;4.2;49.2;3.1;33.8;966.2;0.0;4023.0;122;
475222;2017-10-03;7.8;14.6;1.8;42.8;0.7;20.9;962.8;0.0;4903.0;122;
475223;2017-10-04;7.5;12.9;4.0;56.1;0.5;24.1;944.9;0.0;2863.0;122;
475224;2017-10-05;6.8;9.3;3.3;48.1;2.1;43.5;950.6;0.6;4820.0;122;
475225;2017-10-06;9.7;14.4;3.3;43.6;2.9;37.0;972.6;0.0;5525.0;122;
475226;2017-10-07;11.0;15.5;7.3;45.5;1.8;30.6;968.7;0.0;4282.0;122;
475227;2017-10-08;6.4;11.6;2.3;60.0;1.3;29.0;973.9;0.6;4556.0;122;
475228;2017-10-09;6.3;11.6;1.8;54.2;0.9;22.5;978.5;0.2;4894.0;122;
475229;2017-10-10;7.7;14.6;0.5;42.2;1.5;38.6;991.5;0.0;5766.0;122;
475230;2017-10-11;10.5;16.6;4.0;44.1;2.1;37.0;991.6;0.0;5756.0;122;
475231;2017-10-12;12.2;16.9;7.9;35.2;2.3;32.2;988.3;0.0;5581.0;122;
475232;2017-10-13;10.2;15.3;6.4;60.1;3.0;37.0;974.2;2.4;3169.0;122;
475233;2017-10-14;9.4;14.6;3.7;52.2;3.5;40.2;977.9;0.6;5718.0;122;
475234;2017-10-15;11.9;15.3;7.8;53.5;5.3;40.2;968.7;0.0;5569.0;122;
475235;2017-10-16;12.0;16.8;5.7;46.6;1.7;25.7;961.8;0.0;5802.0;122;
475236;2017-10-17;7.5;12.3;3.6;57.0;0.9;24.1;967.6;0.0;5944.0;122;
475237;2017-10-18;7.4;12.7;1.5;43.5;1.2;29.0;980.3;0.0;5580.0;122;
475238;2017-10-19;8.1;13.7;2.7;45.5;0.9;20.9;980.6;0.0;4621.0;122;
475239;2017-10-20;8.2;14.2;2.2;54.3;1.9;27.4;986.4;0.0;6701.0;122;
475240;2017-10-21;8.3;13.9;1.6;50.8;0.7;22.5;985.4;0.0;2930.0;122;
475241;2017-10-22;12.8;17.9;7.9;41.5;2.5;29.0;965.6;0.0;3677.0;122;
475242;2017-10-23;7.8;11.7;2.4;50.3;2.1;33.8;965.1;0.0;5931.0;122;
475243;2017-10-24;7.9;14.0;2.8;48.5;1.7;29.0;973.7;0.8;5668.0;122;
475244;2017-10-25;8.4;15.8;2.2;54.3;1.4;22.5;980.1;0.0;6774.0;122;
475245;2017-10-26;8.7;12.8;3.4;55.5;0.9;14.5;983.4;0.0;4095.0;122;
475246;2017-10-27;10.7;16.1;6.9;62.6;0.5;22.5;976.4;0.6;3202.0;122;
475247;2017-10-28;8.5;13.6;5.9;85.0;0.3;17.7;968.1;31.2;1126.0;122;
475248;2017-10-29;8.4;11.3;5.7;63.4;1.1;30.6;972.2;0.2;2920.0;122;
475249;2017-10-30;8.1;12.8;4.9;66.5;1.2;19.3;985.7;1.2;6156.0;122;
475250;2017-10-31;9.4;15.4;2.9;58.5;0.5;14.5;987.6;0.0;7037.0;122;
475251;2017-11-01;11.3;20.9;3.9;51.6;0.9;17.7;983.4;0.0;7042.0;122;
475252;2017-11-02;12.3;19.7;3.1;36.4;1.9;29.0;983.6;0.0;7165.0;122;
475253;2017-11-03;12.5;16.7;8.7;30.8;1.5;30.6;982.8;0.0;3814.0;122;
